"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"EQUITAS","EQ","26-Feb-2021","         90.45","         87.95","         91.30","         83.50","         84.40","         85.60","         88.15","    7089706","           624932795.05","      26321","    3001970","         42.34"
"EQUITAS","EQ","01-Mar-2021","         85.60","         86.00","         88.60","         85.65","         88.10","         88.15","         87.33","    1993322","           174076178.20","      11968","     902446","         45.27"
"EQUITAS","EQ","02-Mar-2021","         88.15","         89.10","         93.00","         89.10","         90.25","         90.55","         91.55","    4144568","           379424305.30","      22876","    1966250","         47.44"
"EQUITAS","EQ","03-Mar-2021","         90.55","         91.80","         92.35","         90.60","         91.20","         91.25","         91.47","    1898475","           173655836.05","      12882","     819586","         43.17"
"EQUITAS","EQ","04-Mar-2021","         91.25","         89.95","        101.90","         89.75","         97.15","         96.95","         97.11","   10384163","          1008456245.65","      50858","    3058052","         29.45"
"EQUITAS","EQ","05-Mar-2021","         96.95","         97.15","        101.35","         95.00","         97.95","         97.80","         98.45","    6012352","           591892004.00","      38361","    2430118","         40.42"
"EQUITAS","EQ","08-Mar-2021","         97.80","         98.40","         99.25","         95.25","         95.80","         95.70","         96.58","    1534930","           148247023.60","       9482","     640287","         41.71"
"EQUITAS","EQ","09-Mar-2021","         95.70","         96.00","         98.00","         89.55","         90.00","         90.25","         93.91","    3785709","           355532339.80","      20258","    1725118","         45.57"
"EQUITAS","EQ","10-Mar-2021","         90.25","         91.00","         94.40","         91.00","         93.35","         93.70","         93.15","    1715150","           159769126.60","      10023","     472301","         27.54"
"EQUITAS","EQ","12-Mar-2021","         93.70","         94.40","         94.40","         88.75","         92.50","         92.30","         92.44","    2082591","           192516330.70","      14482","     807103","         38.75"
"EQUITAS","EQ","15-Mar-2021","         92.30","         93.00","         93.15","         88.30","         91.50","         91.55","         90.05","    1714131","           154360262.50","      16394","     741598","         43.26"
"EQUITAS","EQ","16-Mar-2021","         91.55","         91.95","         93.00","         89.00","         89.75","         89.85","         89.97","    1174073","           105632233.00","      13659","     486426","         41.43"
"EQUITAS","EQ","17-Mar-2021","         89.85","         90.45","         90.45","         85.60","         86.55","         86.80","         87.73","    1085182","            95201094.75","      11627","     578528","         53.31"
"EQUITAS","EQ","18-Mar-2021","         86.80","         87.90","         88.50","         81.15","         85.05","         85.25","         84.65","    2246747","           190194490.40","      19618","    1075874","         47.89"
"EQUITAS","EQ","19-Mar-2021","         85.25","         87.70","         87.95","         80.20","         87.50","         86.50","         83.78","    1973656","           165356623.45","      15145","     686753","         34.80"
"EQUITAS","EQ","22-Mar-2021","         86.50","         87.00","         88.40","         83.55","         86.00","         86.40","         86.53","    1312104","           113537922.00","      13635","     449112","         34.23"
"EQUITAS","EQ","23-Mar-2021","         86.40","         86.90","         89.95","         85.50","         89.20","         89.10","         87.21","    2194147","           191349015.95","      14378","    1518844","         69.22"
"EQUITAS","EQ","24-Mar-2021","         89.10","         87.85","         90.65","         87.45","         87.90","         88.55","         88.95","    1586845","           141143564.70","      12877","     816963","         51.48"
"EQUITAS","EQ","25-Mar-2021","         88.55","         88.00","         88.30","         84.55","         87.15","         87.20","         86.22","    1483322","           127898719.25","      15525","     729156","         49.16"
"EQUITAS","EQ","26-Mar-2021","         87.20","         87.90","         88.90","         86.10","         86.55","         86.95","         87.79","     698913","            61359814.25","       7785","     336422","         48.14"
"EQUITAS","EQ","30-Mar-2021","         86.95","         88.00","         89.80","         84.80","         85.70","         85.90","         86.53","    2399077","           207598391.10","      17797","    1336586","         55.71"
"EQUITAS","EQ","31-Mar-2021","         85.90","         86.40","         88.40","         85.20","         86.75","         87.25","         87.03","     985774","            85795370.00","       9332","     499841","         50.71"
"EQUITAS","EQ","01-Apr-2021","         87.25","         87.25","         89.25","         87.20","         87.80","         87.80","         88.13","     899852","            79305820.85","       9072","     476932","         53.00"
"EQUITAS","EQ","05-Apr-2021","         87.80","         87.00","         87.70","         83.00","         84.85","         84.65","         85.14","    1041295","            88656399.90","      14410","     654785","         62.88"
"EQUITAS","EQ","06-Apr-2021","         84.65","         85.00","         85.70","         83.05","         83.80","         83.80","         84.74","    1534721","           130058661.00","      10532","    1214489","         79.13"
"EQUITAS","EQ","07-Apr-2021","         83.80","         83.95","         84.50","         82.00","         82.30","         82.20","         83.12","    1476930","           122769451.40","      15363","     761254","         51.54"
"EQUITAS","EQ","08-Apr-2021","         82.20","         82.85","         83.90","         82.20","         82.75","         82.60","         83.05","     706144","            58647456.40","       8830","     372050","         52.69"
"EQUITAS","EQ","09-Apr-2021","         82.60","         82.60","         84.45","         82.10","         82.90","         82.90","         83.49","    1229300","           102633405.30","      17043","     665837","         54.16"
"EQUITAS","EQ","12-Apr-2021","         82.90","         82.00","         82.00","         75.20","         79.25","         77.55","         79.09","    2008895","           158887256.90","      31805","    1108258","         55.17"
"EQUITAS","EQ","13-Apr-2021","         77.55","         78.50","         82.95","         78.50","         82.35","         82.30","         81.36","    2071890","           168558652.65","      31789","    1059102","         51.12"
"EQUITAS","EQ","15-Apr-2021","         82.30","         82.00","         83.40","         78.70","         80.00","         79.30","         80.58","    3673501","           295997079.40","      27502","    1971623","         53.67"
"EQUITAS","EQ","16-Apr-2021","         79.30","         80.00","         81.35","         79.30","         80.10","         80.05","         80.32","     553918","            44488398.25","      19278","     231385","         41.77"
"EQUITAS","EQ","19-Apr-2021","         80.05","         79.00","         79.00","         75.35","         75.75","         75.70","         76.78","    1185061","            90988312.25","      27016","     633157","         53.43"
"EQUITAS","EQ","20-Apr-2021","         75.70","         78.25","         78.25","         75.55","         76.00","         76.15","         76.90","     793288","            61005668.55","       6791","     462036","         58.24"
"EQUITAS","EQ","22-Apr-2021","         76.15","         75.50","         76.60","         75.10","         75.50","         75.55","         75.80","     565430","            42859985.95","       5645","     261557","         46.26"
"EQUITAS","EQ","23-Apr-2021","         75.55","         75.50","         77.45","         75.15","         77.30","         77.05","         76.52","     756595","            57894086.35","      24395","     391439","         51.74"
"EQUITAS","EQ","26-Apr-2021","         77.05","         77.50","         79.00","         77.10","         78.20","         78.00","         77.88","     590277","            45971313.70","       7763","     266099","         45.08"
"EQUITAS","EQ","27-Apr-2021","         78.00","         78.00","         79.80","         77.20","         79.60","         79.15","         78.97","     910650","            71915946.80","      11443","     434131","         47.67"
"EQUITAS","EQ","28-Apr-2021","         79.15","         79.50","         81.20","         79.20","         79.95","         80.15","         80.35","     913507","            73404499.10","      10152","     451079","         49.38"
"EQUITAS","EQ","29-Apr-2021","         80.15","         81.85","         84.00","         79.85","         80.60","         81.30","         81.85","    1377968","           112786905.20","      11643","     615384","         44.66"
"EQUITAS","EQ","30-Apr-2021","         81.30","         78.50","         82.50","         78.50","         81.00","         81.00","         81.11","    1163228","            94346524.20","       7906","     372462","         32.02"
