"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SHARDACROP","EQ","26-Feb-2021","        325.90","        324.50","        333.00","        305.20","        325.00","        326.80","        325.68","      95772","            31190903.90","       4197","      47415","         49.51"
"SHARDACROP","EQ","01-Mar-2021","        326.80","        327.20","        337.75","        327.00","        331.00","        329.50","        331.03","      62322","            20630720.85","       2603","      37194","         59.68"
"SHARDACROP","EQ","02-Mar-2021","        329.50","        330.00","        337.20","        330.00","        332.90","        331.10","        333.01","      78821","            26248081.25","       4966","      47843","         60.70"
"SHARDACROP","EQ","03-Mar-2021","        331.10","        333.25","        343.75","        330.70","        334.10","        334.60","        337.08","     115399","            38899039.45","       4168","      61253","         53.08"
"SHARDACROP","EQ","04-Mar-2021","        334.60","        331.00","        335.80","        329.50","        331.45","        331.15","        332.34","      40859","            13579184.55","       1997","      25682","         62.86"
"SHARDACROP","EQ","05-Mar-2021","        331.15","        331.45","        334.40","        317.00","        319.90","        319.50","        323.72","      86611","            28037394.45","       3309","      60583","         69.95"
"SHARDACROP","EQ","08-Mar-2021","        319.50","        320.85","        325.60","        308.40","        309.00","        310.70","        315.30","      75982","            23957494.80","       3135","      43181","         56.83"
"SHARDACROP","EQ","09-Mar-2021","        310.70","        313.95","        329.90","        313.00","        317.90","        318.55","        321.29","     178200","            57253153.10","       6696","     103545","         58.11"
"SHARDACROP","EQ","10-Mar-2021","        318.55","        321.00","        322.85","        313.00","        315.00","        314.00","        317.01","      40154","            12729155.15","       2315","      23903","         59.53"
"SHARDACROP","EQ","12-Mar-2021","        314.00","        315.00","        319.45","        302.00","        304.70","        305.85","        309.11","      90599","            28005481.90","       4098","      57065","         62.99"
"SHARDACROP","EQ","15-Mar-2021","        305.85","        309.00","        313.05","        285.40","        301.75","        301.75","        299.80","     111278","            33361615.90","       4123","      54093","         48.61"
"SHARDACROP","EQ","16-Mar-2021","        301.75","        301.75","        304.40","        294.00","        296.00","        294.85","        296.90","      92341","            27416373.40","       4387","      59864","         64.83"
"SHARDACROP","EQ","17-Mar-2021","        294.85","        296.00","        347.35","        295.05","        302.95","        305.40","        327.81","    2015620","           660742808.40","      46745","     266083","         13.20"
"SHARDACROP","EQ","18-Mar-2021","        305.40","        307.90","        334.70","        304.10","        307.30","        308.30","        320.33","    1281888","           410623781.40","      34573","     227327","         17.73"
"SHARDACROP","EQ","19-Mar-2021","        308.30","        305.00","        313.00","        295.00","        312.00","        309.65","        305.24","     283077","            86407383.70","       8827","      51820","         18.31"
"SHARDACROP","EQ","22-Mar-2021","        309.65","        312.90","        320.00","        300.00","        304.50","        304.10","        311.54","     221068","            68870915.30","       6586","      50949","         23.05"
"SHARDACROP","EQ","23-Mar-2021","        304.10","        306.55","        309.00","        299.10","        301.00","        301.50","        303.04","      90868","            27536492.75","       3542","      41737","         45.93"
"SHARDACROP","EQ","24-Mar-2021","        301.50","        299.00","        315.95","        292.10","        295.20","        294.45","        300.06","     127356","            38214685.65","       4956","      60019","         47.13"
"SHARDACROP","EQ","25-Mar-2021","        294.45","        295.50","        297.85","        285.00","        289.00","        289.20","        288.77","     133604","            38580399.40","       4355","      69818","         52.26"
"SHARDACROP","EQ","26-Mar-2021","        289.20","        292.50","        295.90","        287.45","        291.80","        291.20","        291.55","      86470","            25210556.45","       3419","      42169","         48.77"
"SHARDACROP","EQ","30-Mar-2021","        291.20","        294.50","        296.20","        285.40","        291.95","        290.35","        290.00","     115660","            33540854.50","       5812","      52828","         45.68"
"SHARDACROP","EQ","31-Mar-2021","        290.35","        291.95","        293.35","        286.15","        289.35","        286.80","        288.59","      78024","            22516737.35","       3591","      39172","         50.21"
"SHARDACROP","EQ","01-Apr-2021","        286.80","        288.30","        301.85","        288.30","        299.00","        298.40","        295.46","      90980","            26881217.90","       3325","      49284","         54.17"
"SHARDACROP","EQ","05-Apr-2021","        298.40","        298.00","        298.50","        288.00","        293.00","        291.25","        292.35","      64073","            18731943.85","       2248","      26905","         41.99"
"SHARDACROP","EQ","06-Apr-2021","        291.25","        292.80","        295.45","        289.05","        292.25","        292.95","        292.45","      52203","            15266989.45","       1766","      22288","         42.69"
"SHARDACROP","EQ","07-Apr-2021","        292.95","        292.95","        312.30","        292.55","        311.00","        309.10","        306.34","     176337","            54019255.10","       4998","      88597","         50.24"
"SHARDACROP","EQ","08-Apr-2021","        309.10","        310.90","        314.50","        304.45","        307.00","        306.30","        310.28","      88832","            27562869.60","       3686","      42872","         48.26"
"SHARDACROP","EQ","09-Apr-2021","        306.30","        305.60","        311.05","        305.60","        308.55","        307.65","        308.79","      44082","            13612045.75","       2288","      22291","         50.57"
"SHARDACROP","EQ","12-Apr-2021","        307.65","        296.35","        301.85","        281.50","        284.00","        284.35","        289.76","     145840","            42258792.70","       6072","      90787","         62.25"
"SHARDACROP","EQ","13-Apr-2021","        284.35","        285.80","        294.35","        282.55","        285.00","        284.90","        286.80","      75609","            21684403.00","       4161","      43083","         56.98"
"SHARDACROP","EQ","15-Apr-2021","        284.90","        285.00","        289.80","        277.50","        277.50","        279.95","        280.91","     138830","            38998282.75","       4434","      91083","         65.61"
"SHARDACROP","EQ","16-Apr-2021","        279.95","        280.00","        297.95","        274.15","        295.25","        294.60","        289.89","     185025","            53637595.70","       5647","      86022","         46.49"
"SHARDACROP","EQ","19-Apr-2021","        294.60","        284.00","        292.25","        281.00","        290.60","        289.50","        287.30","      90087","            25881886.80","       3264","      34581","         38.39"
"SHARDACROP","EQ","20-Apr-2021","        289.50","        291.05","        294.60","        282.70","        285.50","        284.25","        288.06","      61282","            17652632.75","       2606","      29164","         47.59"
"SHARDACROP","EQ","22-Apr-2021","        284.25","        280.25","        297.00","        280.05","        297.00","        294.75","        291.49","      58558","            17069243.10","       2374","      33989","         58.04"
"SHARDACROP","EQ","23-Apr-2021","        294.75","        298.00","        304.00","        291.55","        295.00","        293.65","        299.66","     169732","            50862604.40","       8698","      79549","         46.87"
"SHARDACROP","EQ","26-Apr-2021","        293.65","        302.00","        311.00","        295.10","        308.45","        308.40","        306.87","     221735","            68044102.90","       7543","      90329","         40.74"
"SHARDACROP","EQ","27-Apr-2021","        308.40","        309.00","        311.95","        305.15","        307.50","        307.70","        309.00","      68998","            21320600.45","       3342","      36050","         52.25"
"SHARDACROP","EQ","28-Apr-2021","        307.70","        309.00","        311.70","        306.10","        311.00","        310.40","        309.11","      87645","            27092093.00","       3186","      51071","         58.27"
"SHARDACROP","EQ","29-Apr-2021","        310.40","        313.75","        313.80","        301.15","        301.25","        302.65","        305.73","      73554","            22487430.55","       3312","      38658","         52.56"
"SHARDACROP","EQ","30-Apr-2021","        302.65","        300.00","        307.40","        298.05","        300.00","        300.10","        302.67","      44430","            13447792.30","       1871","      25947","         58.40"
