"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"NAM-INDIA","EQ","16-Feb-2021","        339.35","        339.50","        348.00","        332.95","        345.90","        345.20","        341.49","     738800","           252295119.40","      11892","     353385","         47.83"
"NAM-INDIA","EQ","17-Feb-2021","        345.20","        345.35","        351.80","        340.10","        345.70","        344.80","        346.26","    1022452","           354036528.95","      18650","     426057","         41.67"
"NAM-INDIA","EQ","18-Feb-2021","        344.80","        345.90","        348.50","        342.10","        344.00","        345.45","        345.28","     468044","           161604871.60","       6403","     225186","         48.11"
"NAM-INDIA","EQ","19-Feb-2021","        345.45","        344.25","        348.20","        330.55","        333.80","        333.55","        338.98","     714382","           242162546.95","      14589","     260712","         36.49"
"NAM-INDIA","EQ","22-Feb-2021","        333.55","        333.00","        337.40","        318.15","        318.95","        320.95","        327.34","     697998","           228481660.15","      15530","     279455","         40.04"
"NAM-INDIA","EQ","23-Feb-2021","        320.95","        323.10","        335.90","        318.20","        329.70","        328.90","        328.37","     667920","           219323073.55","      17364","     239493","         35.86"
"NAM-INDIA","EQ","24-Feb-2021","        328.90","        330.00","        339.75","        326.65","        336.50","        336.00","        334.38","     397581","           132941609.35","       8777","     142004","         35.72"
"NAM-INDIA","EQ","25-Feb-2021","        336.00","        339.20","        345.80","        336.05","        340.90","        340.60","        341.15","     890993","           303959864.20","      16972","     318064","         35.70"
"NAM-INDIA","EQ","26-Feb-2021","        340.60","        335.00","        343.80","        326.55","        327.95","        329.80","        334.68","    1047731","           350658472.45","      25937","     537036","         51.26"
"NAM-INDIA","EQ","01-Mar-2021","        329.80","        331.05","        351.45","        328.65","        346.70","        345.25","        339.19","    1030673","           349588897.85","      20521","     399051","         38.72"
"NAM-INDIA","EQ","02-Mar-2021","        345.25","        347.00","        356.95","        340.20","        344.30","        345.65","        349.30","    1575544","           550341156.70","      25664","     495995","         31.48"
"NAM-INDIA","EQ","03-Mar-2021","        345.65","        351.00","        374.70","        346.40","        363.95","        361.10","        366.53","    5179869","          1898585464.85","      68640","    1394559","         26.92"
"NAM-INDIA","EQ","04-Mar-2021","        361.10","        358.70","        368.00","        354.35","        361.60","        361.25","        362.53","    1024328","           371352260.40","      17288","     233671","         22.81"
"NAM-INDIA","EQ","05-Mar-2021","        361.25","        359.95","        365.00","        347.40","        352.80","        352.85","        356.52","     836990","           298402029.55","      17253","     325548","         38.90"
"NAM-INDIA","EQ","08-Mar-2021","        352.85","        354.00","        364.80","        348.15","        354.50","        354.00","        355.45","     759771","           270062133.45","      15143","     202842","         26.70"
"NAM-INDIA","EQ","09-Mar-2021","        354.00","        355.00","        360.70","        348.20","        348.75","        349.90","        353.75","     535018","           189261330.00","       9013","     237041","         44.31"
"NAM-INDIA","EQ","10-Mar-2021","        349.90","        352.05","        359.30","        345.45","        353.00","        353.40","        352.62","     890616","           314053080.40","      12694","     420291","         47.19"
"NAM-INDIA","EQ","12-Mar-2021","        353.40","        354.90","        357.60","        343.00","        344.00","        346.60","        349.14","     797430","           278411997.25","      11117","     499906","         62.69"
"NAM-INDIA","EQ","15-Mar-2021","        346.60","        345.40","        345.50","        332.30","        339.00","        340.15","        337.74","     807586","           272753071.05","      11333","     381068","         47.19"
"NAM-INDIA","EQ","16-Mar-2021","        340.15","        339.00","        339.00","        332.40","        335.00","        334.15","        335.66","     740643","           248605070.10","       7965","     346988","         46.85"
"NAM-INDIA","EQ","17-Mar-2021","        334.15","        334.00","        341.40","        330.10","        331.95","        333.65","        336.54","     865124","           291147543.85","      12304","     390215","         45.11"
"NAM-INDIA","EQ","18-Mar-2021","        333.65","        334.50","        338.35","        320.15","        322.00","        323.10","        329.40","     735191","           242172297.10","      12156","     367059","         49.93"
"NAM-INDIA","EQ","19-Mar-2021","        323.10","        320.00","        329.85","        314.05","        327.00","        326.80","        324.26","    1051754","           341042028.55","      11383","     652373","         62.03"
"NAM-INDIA","EQ","22-Mar-2021","        326.80","        327.50","        336.70","        327.20","        336.05","        336.05","        334.52","    1056084","           353285052.30","       9358","     587034","         55.59"
"NAM-INDIA","EQ","23-Mar-2021","        336.05","        336.65","        341.45","        334.45","        338.50","        339.80","        338.56","     965907","           327019780.95","      10382","     449281","         46.51"
"NAM-INDIA","EQ","24-Mar-2021","        339.80","        336.70","        336.90","        331.50","        335.15","        335.05","        334.72","     592824","           198427887.90","       9614","     370946","         62.57"
"NAM-INDIA","EQ","25-Mar-2021","        335.05","        332.85","        334.55","        319.80","        328.70","        327.20","        324.76","    1076561","           349628615.20","      19439","     562100","         52.21"
"NAM-INDIA","EQ","26-Mar-2021","        327.20","        329.60","        334.20","        328.60","        329.50","        330.55","        331.08","     812398","           268966505.30","       9867","     641627","         78.98"
"NAM-INDIA","EQ","30-Mar-2021","        330.55","        330.90","        337.80","        330.60","        334.75","        336.20","        335.14","     500186","           167634292.85","       9797","     238572","         47.70"
"NAM-INDIA","EQ","31-Mar-2021","        336.20","        334.70","        340.95","        332.10","        338.00","        338.30","        337.06","     390740","           131702123.80","       8365","     193778","         49.59"
"NAM-INDIA","EQ","01-Apr-2021","        338.30","        337.10","        346.85","        336.00","        344.30","        344.40","        340.91","     777441","           265041062.45","      11404","     409924","         52.73"
"NAM-INDIA","EQ","05-Apr-2021","        344.40","        342.00","        343.10","        330.20","        334.45","        335.55","        335.74","     534245","           179365027.85","      13555","     236112","         44.20"
"NAM-INDIA","EQ","06-Apr-2021","        335.55","        334.95","        339.00","        333.55","        337.60","        337.15","        337.00","     571979","           192756935.15","       6689","     407441","         71.23"
"NAM-INDIA","EQ","07-Apr-2021","        337.15","        336.30","        344.95","        330.00","        341.40","        340.45","        338.93","    1021997","           346386364.75","      15264","     597080","         58.42"
"NAM-INDIA","EQ","08-Apr-2021","        340.45","        341.50","        362.35","        341.25","        359.05","        358.05","        354.61","    2817863","           999251338.65","      46570","    1188095","         42.16"
"NAM-INDIA","EQ","09-Apr-2021","        358.05","        360.95","        360.95","        349.45","        352.60","        352.65","        354.11","     904730","           320378222.15","      16018","     358637","         39.64"
"NAM-INDIA","EQ","12-Apr-2021","        352.65","        345.15","        347.70","        320.10","        326.70","        326.70","        327.19","     936372","           306370853.80","      17133","     449081","         47.96"
"NAM-INDIA","EQ","13-Apr-2021","        326.70","        325.20","        332.00","        323.00","        328.50","        329.15","        326.76","     530792","           173442116.85","      10931","     203044","         38.25"
"NAM-INDIA","EQ","15-Apr-2021","        329.15","        332.00","        336.70","        324.90","        332.25","        332.70","        331.75","    1062923","           352629149.60","      16079","     237420","         22.34"
"NAM-INDIA","EQ","16-Apr-2021","        332.70","        332.25","        339.15","        332.20","        337.00","        337.20","        337.21","    1281299","           432072547.00","      11956","     783754","         61.17"
"NAM-INDIA","EQ","19-Apr-2021","        337.20","        331.20","        331.75","        323.30","        325.00","        325.20","        326.51","     392247","           128072936.55","       7796","     175613","         44.77"
"NAM-INDIA","EQ","20-Apr-2021","        325.20","        327.80","        333.50","        324.85","        328.20","        327.70","        328.99","    1002282","           329744774.45","       8688","     389337","         38.85"
"NAM-INDIA","EQ","22-Apr-2021","        327.70","        327.50","        328.75","        324.80","        325.50","        325.65","        326.67","     784202","           256171810.00","       6684","     525821","         67.05"
"NAM-INDIA","EQ","23-Apr-2021","        325.65","        324.50","        329.75","        324.50","        326.25","        325.70","        327.30","     771352","           252461471.65","       6159","     432395","         56.06"
"NAM-INDIA","EQ","26-Apr-2021","        325.70","        327.60","        332.80","        327.05","        330.50","        330.70","        330.10","    1342265","           443086512.85","      12384","     653090","         48.66"
"NAM-INDIA","EQ","27-Apr-2021","        330.70","        331.95","        343.60","        329.25","        341.30","        340.65","        338.04","     816843","           276121554.75","       9920","     231260","         28.31"
"NAM-INDIA","EQ","28-Apr-2021","        340.65","        345.90","        350.00","        335.15","        342.05","        341.40","        341.01","    1345473","           458823534.65","      16000","     406534","         30.21"
"NAM-INDIA","EQ","29-Apr-2021","        341.40","        343.00","        347.65","        336.60","        342.50","        342.65","        341.83","     743153","           254033398.70","      11264","     347421","         46.75"
"NAM-INDIA","EQ","30-Apr-2021","        342.65","        339.80","        345.50","        338.70","        340.55","        341.70","        341.85","     470876","           160970533.75","       6824","     222341","         47.22"
